Date Raw;Date Parsed;Axie Presale ETH;Axie Presale USD;Land Presale ETH;Land Presale USD;Marketplace Fee ETH;Marketplace Fee USD;Breeding Fee ETH;Breeding Fee USD
1523059200000;04/07/2018;539.1502;283171.16;0;0;2.272215992444566;967.7271675000002;0;0
1523145600000;04/08/2018;594.5268000000001;304420.12299999996;0;0;2.548275134428831;1073.5809825000001;0;0
1523232000000;04/09/2018;617.5652000000001;313567.289;0;0;2.823856861280683;1182.98189;0;0
1523318400000;04/10/2018;623.1856000000001;315808.555;0;0;2.9224327648300656;1222.2912875;0;0
1523404800000;04/11/2018;634.8746000000001;320660.331;0;0;3.3907827648300657;1415.5743175;0;0
1523491200000;04/12/2018;644.2504000000001;324782.196;0;0;3.404222639334034;1421.31832;0;0
1523577600000;04/13/2018;662.4796000000001;333689.379;0;0;3.5608916598366793;1497.8677050000001;0;0
1523664000000;04/14/2018;719.7192000000001;361772.29500000004;0;0;3.70808765520705;1569.8453650000001;0;0
1523750400000;04/15/2018;786.7772000000001;395352.44100000005;0;0;3.8369809883337034;1633.6620475000002;0;0
1523836800000;04/16/2018;907.1643000000001;458611.54900000006;0;0;4.114833333551131;1779.6810825000002;0;0
1523923200000;04/17/2018;907.1643000000001;458611.54900000006;0;0;4.206351721861316;1826.0910400000002;0;0
1524009600000;04/18/2018;907.1643000000001;458611.54900000006;0;0;4.232701721861316;1839.2256650000002;0;0
1524096000000;04/19/2018;907.1643000000001;458611.54900000006;0;0;4.338838528104082;1894.1381300000003;0;0
1524182400000;04/20/2018;907.1643000000001;458611.54900000006;0;0;4.433103290204251;1947.5289675000004;0;0
1524268800000;04/21/2018;907.1643000000001;458611.54900000006;0;0;4.504078772264436;1989.4238100000005;0;0
1524355200000;04/22/2018;907.1643000000001;458611.54900000006;0;0;4.512578772264436;1994.5260200000005;0;0
1524441600000;04/23/2018;907.1643000000001;458611.54900000006;0;0;4.750847109262892;2141.5858375000007;0;0
1524528000000;04/24/2018;907.1643000000001;458611.54900000006;0;0;4.815234609262892;2182.5599175000007;0;0
1524614400000;04/25/2018;907.1643000000001;458611.54900000006;0;0;4.89344654418766;2237.7015000000006;0;0
1524700800000;04/26/2018;907.1643000000001;458611.54900000006;0;0;4.924685224743215;2256.8735475000008;0;0
1524787200000;04/27/2018;907.1643000000001;458611.54900000006;0;0;4.924685224743215;2256.8735475000008;0;0
1524873600000;04/28/2018;907.1643000000001;458611.54900000006;0;0;4.9442785609700675;2269.4523575000007;0;0
1524960000000;04/29/2018;907.1643000000001;458611.54900000006;0;0;4.9515035609700675;2274.311850000001;0;0
1525046400000;04/30/2018;907.1643000000001;458611.54900000006;0;0;4.962893560970067;2282.058410000001;0;0
1525132800000;05/01/2018;907.1643000000001;458611.54900000006;0;0;5.026098585383753;2323.946410000001;0;0
1525219200000;05/02/2018;907.1643000000001;458611.54900000006;0;0;5.042588471272817;2334.915915000001;0;0
1525305600000;05/03/2018;907.1643000000001;458611.54900000006;0;0;5.086168926117393;2364.400417500001;0;0
1525392000000;05/04/2018;907.1643000000001;458611.54900000006;0;0;5.498670543661761;2686.739797500001;0;0
1525478400000;05/05/2018;907.1643000000001;458611.54900000006;0;0;5.591468555399457;2758.928215000001;0;0
1525564800000;05/06/2018;907.1643000000001;458611.54900000006;0;0;5.787571624168747;2917.196515000001;0;0
1525651200000;05/07/2018;907.1643000000001;458611.54900000006;0;0;6.125837153586185;3183.036947500001;0;0
1525737600000;05/08/2018;907.1643000000001;458611.54900000006;0;0;6.204947218144717;3242.275572500001;0;0
1525824000000;05/09/2018;907.1643000000001;458611.54900000006;0;0;6.50106608177319;3462.684185000001;0;0
1525910400000;05/10/2018;907.1643000000001;458611.54900000006;0;0;6.566492647745412;3511.338015000001;0;0
1525996800000;05/11/2018;907.1643000000001;458611.54900000006;0;0;6.593215388486153;3530.5092550000013;0;0
1526083200000;05/12/2018;907.1643000000001;458611.54900000006;0;0;6.627115057660536;3553.401455000001;0;0
1526169600000;05/13/2018;907.1643000000001;458611.54900000006;0;0;6.646888261364239;3566.909952500001;0;0
1526256000000;05/14/2018;907.1643000000001;458611.54900000006;0;0;6.686523849905906;3595.719937500001;0;0
1526342400000;05/15/2018;907.1643000000001;458611.54900000006;0;0;6.730298849905906;3627.579510000001;0;0
1526428800000;05/16/2018;907.1643000000001;458611.54900000006;0;0;6.777544904359169;3660.800867500001;0;0
1526515200000;05/17/2018;907.1643000000001;458611.54900000006;0;0;6.826537960898521;3695.216135000001;0;0
1526601600000;05/18/2018;907.1643000000001;458611.54900000006;0;0;6.826537960898521;3695.216135000001;0;0
1526688000000;05/19/2018;907.1643000000001;458611.54900000006;0;0;6.850635460898521;3711.752162500001;0;0
1526774400000;05/20/2018;907.1643000000001;458611.54900000006;0;0;6.889231530921669;3738.2231175000006;0;0
1526860800000;05/21/2018;907.1643000000001;458611.54900000006;0;0;6.938837175525257;3773.136272500001;0;0
1526947200000;05/22/2018;907.1643000000001;458611.54900000006;0;0;7.098380109553035;3883.0474775000007;0;0
1527033600000;05/23/2018;907.1643000000001;458611.54900000006;0;0;7.164042609553035;3925.1437275000008;0;0
1527120000000;05/24/2018;907.1643000000001;458611.54900000006;0;0;7.204553609553035;3948.690385000001;0;0
1527206400000;05/25/2018;907.1643000000001;458611.54900000006;0;0;7.357664540947711;4040.2275225000008;0;0
1527292800000;05/26/2018;907.1643000000001;458611.54900000006;0;0;7.375400325477032;4050.554725000001;0;0
1527379200000;05/27/2018;907.1643000000001;458611.54900000006;0;0;7.445094901890034;4091.0112400000007;0;0
1527465600000;05/28/2018;907.1643000000001;458611.54900000006;0;0;7.501261009508668;4122.797032500001;0;0
1527552000000;05/29/2018;907.1643000000001;458611.54900000006;0;0;7.563899832415689;4154.844115000001;0;0
1527638400000;05/30/2018;925.1643000000001;468639.70900000003;0;0;7.73032228810352;4248.330345000001;0;0
1527724800000;05/31/2018;925.1643000000001;468639.70900000003;0;0;7.942809121957686;4366.3346550000015;0;0
1527811200000;06/01/2018;925.1643000000001;468639.70900000003;0;0;8.032679090510927;4417.715710000001;0;0
1527897600000;06/02/2018;925.1643000000001;468639.70900000003;0;0;8.18269046345653;4503.797250000001;0;0
1527984000000;06/03/2018;925.1643000000001;468639.70900000003;0;0;8.218815146182223;4524.862715000001;0;0
1528070400000;06/04/2018;925.1643000000001;468639.70900000003;0;0;8.511087271847732;4702.9425175000015;0;0
1528156800000;06/05/2018;925.1643000000001;468639.70900000003;0;0;8.58856607660757;4748.389722500002;0;0
1528243200000;06/06/2018;930.5511032481874;471874.173;0;0;8.661929797928943;4792.457760000002;0;0
1528329600000;06/07/2018;934.4970555553766;474234.184;0;0;8.748381688438203;4844.174650000002;0;0
1528416000000;06/08/2018;938.729123087282;476752.16400000005;0;0;8.835931688438203;4896.277992500001;0;0
1528502400000;06/09/2018;942.7974980451714;479151.25000000006;0;0;8.973232248449778;4977.353670000001;0;0
1528588800000;06/10/2018;948.4209085726777;482370.30100000004;0;0;9.082379643318605;5040.781562500001;0;0
1528675200000;06/11/2018;950.5426424263679;483482.678;0;0;9.082379643318605;5040.781562500001;0;0
1528761600000;06/12/2018;952.8743714051076;484707.52200000006;0;0;9.108130541379948;5054.407147500001;0;0
1528848000000;06/13/2018;955.1684955927889;485830.673;0;0;9.119393041379949;5059.982935000001;0;0
1528934400000;06/14/2018;956.9459255482682;486674.70200000005;0;0;9.136736509261894;5068.218670000001;0;0
1529020800000;06/15/2018;958.9835234177283;487712.118;0;0;9.176966686248777;5089.003380000001;0;0
1529107200000;06/16/2018;960.5368477539203;488469.776;0;0;9.227175570146347;5113.376450000001;0;0
1529193600000;06/17/2018;962.1658574268213;489272.83200000005;0;0;9.236525570146346;5117.986637500001;0;0
1529280000000;06/18/2018;963.925796634541;490145.733;0;0;9.38964023160468;5193.227192500001;0;0
1529366400000;06/19/2018;965.8870617243741;491150.742;0;0;9.39763023160468;5197.321515000001;0;0
1529452800000;06/20/2018;967.7074506744091;492118.50100000005;0;0;9.47230485660468;5237.048645000002;0;0
1529539200000;06/21/2018;969.1519106490973;492883.72400000005;0;0;9.500549128264733;5252.011407500002;0;0
1529625600000;06/22/2018;971.1065709639133;493888.83400000003;0;0;9.58538707798296;5296.183740000002;0;0
1529712000000;06/23/2018;972.5547057040143;494560.68500000006;0;0;9.644161818434348;5323.451740000002;0;0
1529798400000;06/24/2018;974.2754916360298;495367.336;0;0;9.677550364441293;5339.243762500002;0;0
1529884800000;06/25/2018;976.084384345244;496193.188;0;0;9.701853625682613;5350.319220000002;0;0
1529971200000;06/26/2018;977.4037902368734;496786.853;0;0;9.817593822065716;5403.435465000002;0;0
1530057600000;06/27/2018;978.6467197842785;497322.06100000005;0;0;9.859066130500322;5421.293497500003;0;0
1530144000000;06/28/2018;980.3500778834068;498067.92400000006;0;0;10.014392497861433;5489.307267500002;0;0
1530230400000;06/29/2018;981.7120278202917;498641.119;0;0;10.035315691158077;5498.113097500002;0;0
1530316800000;06/30/2018;983.1122707529925;499252.00600000005;0;0;10.054696317836317;5506.4953300000025;0;0
1530403200000;07/01/2018;983.7934394939477;499557.97900000005;0;0;10.086776104873355;5520.912987500003;0;0
1530489600000;07/02/2018;984.6477623359774;499940.44200000004;0;0;10.103776104873354;5528.523547500003;0;0
1530576000000;07/03/2018;985.5412780131951;500358.49100000004;0;0;10.105476104873354;5529.326457500003;0;0
1530662400000;07/04/2018;986.1927080122305;500658.619;0;0;10.105476104873354;5529.326457500003;0;0
1530748800000;07/05/2018;986.8651453004093;500970.10500000004;0;0;10.107957475243724;5530.475870000003;0;0
1530835200000;07/06/2018;987.4986205905947;501265.88800000004;0;0;10.107957475243724;5530.475870000003;0;0
1530921600000;07/07/2018;988.2340078947869;501610.17000000004;0;0;10.107957475243724;5530.475870000003;0;0
1531008000000;07/08/2018;988.4278625790153;501703.51700000005;0;0;10.154873225243724;5553.066915000003;0;0
1531094400000;07/09/2018;988.4278625790153;501703.51700000005;0;0;10.175991475243725;5563.283957500003;0;0
1531180800000;07/10/2018;988.4278625790153;501703.51700000005;0;0;10.18662870690605;5568.280257500003;0;0
1531267200000;07/11/2018;988.4278625790153;501703.51700000005;0;0;10.304711703819631;5619.264320000003;0;0
1531353600000;07/12/2018;988.4278625790153;501703.51700000005;0;0;10.334036703819631;5632.256017500003;0;0
1531440000000;07/13/2018;988.4278625790153;501703.51700000005;0;0;10.41536415572212;5667.047282500002;0;0
1531526400000;07/14/2018;988.4278625790153;501703.51700000005;0;0;10.56198915572212;5730.2818000000025;0;0
1531612800000;07/15/2018;988.4278625790153;501703.51700000005;0;0;10.59530148211101;5744.665542500003;0;0
1531699200000;07/16/2018;988.4278625790153;501703.51700000005;0;0;10.67578671257108;5780.610937500002;0;0
1531785600000;07/17/2018;988.4278625790153;501703.51700000005;0;0;10.750795523334968;5816.480810000003;0;0
1531872000000;07/18/2018;988.4278625790153;501703.51700000005;0;0;10.958408023334968;5919.701070000003;0;0
1531958400000;07/19/2018;988.4278625790153;501703.51700000005;0;0;10.990922120364289;5935.177360000002;0;0
1532044800000;07/20/2018;988.4278625790153;501703.51700000005;0;0;10.996751983587668;5937.8870325000025;0;0
1532131200000;07/21/2018;988.4278625790153;501703.51700000005;0;0;11.270374244004335;6060.251757500003;0;0
1532217600000;07/22/2018;988.4278625790153;501703.51700000005;0;0;11.311674433587669;6079.170505000003;0;0
1532304000000;07/23/2018;988.4278625790153;501703.51700000005;0;0;11.313501933587668;6080.002995000003;0;0
1532390400000;07/24/2018;988.4278625790153;501703.51700000005;0;0;11.329878554578078;6087.338452500003;0;0
1532476800000;07/25/2018;988.4278625790153;501703.51700000005;0;0;11.382283743369952;6112.346600000003;0;0
1532563200000;07/26/2018;988.4278625790153;501703.51700000005;0;0;11.429604869093332;6134.527775000002;0;0
1532649600000;07/27/2018;988.4278625790153;501703.51700000005;0;0;11.447916894969655;6142.9672125000025;0;0
1532736000000;07/28/2018;988.4278625790153;501703.51700000005;0;0;11.582726894969655;6206.052555000002;0;0
1532822400000;07/29/2018;988.4278625790153;501703.51700000005;0;0;11.604172926219654;6216.044262500002;0;0
1532908800000;07/30/2018;988.4278625790153;501703.51700000005;0;0;11.634618571532155;6230.244702500002;0;0
1532995200000;07/31/2018;988.4278625790153;501703.51700000005;0;0;11.715607122458081;6267.343930000002;0;0
1533081600000;08/01/2018;988.4278625790153;501703.51700000005;0;0;11.771447872458081;6291.4866925000015;0;0
1533168000000;08/02/2018;988.4278625790153;501703.51700000005;0;0;11.84230975359234;6321.055557500002;0;0
1533254400000;08/03/2018;988.4278625790153;501703.51700000005;0;0;12.30104830953921;6509.562820000002;0;0
1533340800000;08/04/2018;988.4278625790153;501703.51700000005;0;0;12.34605457979384;6528.346502500002;0;0
1533427200000;08/05/2018;988.4278625790153;501703.51700000005;0;0;12.414007362293841;6555.995387500002;0;0
1533513600000;08/06/2018;988.4278625790153;501703.51700000005;0;0;12.428428681680415;6561.896087500002;0;0
1533600000000;08/07/2018;988.4278625790153;501703.51700000005;0;0;12.440893031506805;6566.941857500002;0;0
1533686400000;08/08/2018;988.4278625790153;501703.51700000005;0;0;12.442593031506805;6567.584032500002;0;0
1533772800000;08/09/2018;988.4278625790153;501703.51700000005;0;0;12.576531724938517;6614.951005000002;0;0
1533859200000;08/10/2018;988.4278625790153;501703.51700000005;0;0;12.688888669961665;6655.813522500001;0;0
1533945600000;08/11/2018;988.4278625790153;501703.51700000005;0;0;12.690801169961665;6656.449407500001;0;0
1534032000000;08/12/2018;988.4278625790153;501703.51700000005;0;0;12.77341804788412;6682.664980000001;0;0
1534118400000;08/13/2018;988.4278625790153;501703.51700000005;0;0;13.145053800922314;6800.828920000002;0;0
1534204800000;08/14/2018;988.4278625790153;501703.51700000005;0;0;13.319855529871967;6850.640195000002;0;0
1534291200000;08/15/2018;988.4278625790153;501703.51700000005;0;0;13.352817784646273;6859.795332500002;0;0
1534377600000;08/16/2018;988.4278625790153;501703.51700000005;0;0;13.420785307071041;6878.903842500002;0;0
1534464000000;08/17/2018;988.4278625790153;501703.51700000005;0;0;13.468851753335572;6892.666192500002;0;0
1534550400000;08/18/2018;988.4278625790153;501703.51700000005;0;0;13.747794630369803;6980.475612500001;0;0
1534636800000;08/19/2018;988.4278625790153;501703.51700000005;0;0;15.143806557414557;7389.754182500002;0;0
1534723200000;08/20/2018;988.4278625790153;501703.51700000005;0;0;15.233958066935152;7416.748737500002;0;0
1534809600000;08/21/2018;988.4278625790153;501703.51700000005;0;0;15.927238713868022;7604.670435000002;0;0
1534896000000;08/22/2018;988.4278625790153;501703.51700000005;0;0;16.461073266703142;7754.344130000002;0;0
1534982400000;08/23/2018;988.4278625790153;501703.51700000005;0;0;16.68550752444808;7814.772755000002;0;0
1535068800000;08/24/2018;988.4278625790153;501703.51700000005;0;0;16.988566445088512;7898.358907500002;0;0
1535155200000;08/25/2018;988.4278625790153;501703.51700000005;0;0;17.08435788553464;7925.346662500002;0;0
1535241600000;08/26/2018;988.4278625790153;501703.51700000005;0;0;17.136107006429977;7939.731212500002;0;0
1535328000000;08/27/2018;988.4278625790153;501703.51700000005;0;0;17.22401723574132;7963.774950000002;0;0
1535414400000;08/28/2018;988.4278625790153;501703.51700000005;0;0;17.315573806497493;7990.0481100000015;0;0
1535500800000;08/29/2018;988.4278625790153;501703.51700000005;0;0;17.49464410058507;8043.105960000002;0;0
1535587200000;08/30/2018;988.4278625790153;501703.51700000005;0;0;17.65260385058507;8088.678200000002;0;0
1535673600000;08/31/2018;988.4278625790153;501703.51700000005;0;0;17.849224673981098;8144.735317500003;0;0
1535760000000;09/01/2018;988.4278625790153;501703.51700000005;0;0;18.15250737778125;8230.328745000003;0;0
1535846400000;09/02/2018;988.4278625790153;501703.51700000005;0;0;18.206099651508104;8246.173170000002;0;0
1535932800000;09/03/2018;988.4278625790153;501703.51700000005;0;0;18.398410792229555;8302.825287500002;0;0
1536019200000;09/04/2018;988.4278625790153;501703.51700000005;0;0;18.52933486695467;8340.643105000001;0;0
1536105600000;09/05/2018;988.4278625790153;501703.51700000005;0;0;18.67969561695467;8383.56904;0;0
1536192000000;09/06/2018;988.4278625790153;501703.51700000005;0;0;18.80211109113346;8412.0423825;0;0
1536278400000;09/07/2018;988.4278625790153;501703.51700000005;0;0;18.96181569738415;8448.6745775;0;0
1536364800000;09/08/2018;988.4278625790153;501703.51700000005;0;0;19.33690424953982;8529.4806925;0;0
1536451200000;09/09/2018;988.4278625790153;501703.51700000005;0;0;19.6120590038801;8583.649109999998;0;0
1536537600000;09/10/2018;988.4278625790153;501703.51700000005;0;0;19.719311221231568;8604.657419999998;0;0
1536624000000;09/11/2018;988.4278625790153;501703.51700000005;0;0;19.86031363339399;8632.344894999998;0;0
1536710400000;09/12/2018;988.4278625790153;501703.51700000005;0;0;22.425527470075433;9104.555084999998;0;0
1536796800000;09/13/2018;988.4278625790153;501703.51700000005;0;0;22.690004970075435;9152.940102499999;0;0
1536883200000;09/14/2018;988.4278625790153;501703.51700000005;0;0;23.112870140460686;9242.514249999998;0;0
1536969600000;09/15/2018;988.4278625790153;501703.51700000005;0;0;23.446869145502642;9313.116227499999;0;0
1537056000000;09/16/2018;988.4278625790153;501703.51700000005;0;0;23.728019953649163;9375.827782499999;0;0
1537142400000;09/17/2018;988.4278625790153;501703.51700000005;0;0;24.252568174309477;9491.302577499999;0;0
1537228800000;09/18/2018;988.4278625790153;501703.51700000005;0;0;24.8590473971567;9610.522132499998;0;0
1537315200000;09/19/2018;988.4278625790153;501703.51700000005;0;0;25.14057394186156;9669.685107499998;0;0
1537401600000;09/20/2018;988.4278625790153;501703.51700000005;0;0;25.25824172062217;9694.294459999997;0;0
1537488000000;09/21/2018;988.4278625790153;501703.51700000005;0;0;26.059938744025978;9874.180087499997;0;0
1537574400000;09/22/2018;988.4278625790153;501703.51700000005;0;0;26.468737071092914;9975.320907499998;0;0
1537660800000;09/23/2018;988.4278625790153;501703.51700000005;0;0;26.925335121883666;10085.746234999997;0;0
1537747200000;09/24/2018;988.4278625790153;501703.51700000005;0;0;27.372555348021784;10195.218839999998;0;0
1537833600000;09/25/2018;988.4278625790153;501703.51700000005;0;0;27.764252833853188;10284.659239999997;0;0
1537920000000;09/26/2018;988.4278625790153;501703.51700000005;0;0;27.92020364279416;10318.891077499997;0;0
1538006400000;09/27/2018;988.4278625790153;501703.51700000005;0;0;28.244499934195588;10388.608162499997;0;0
1538092800000;09/28/2018;988.4278625790153;501703.51700000005;0;0;28.31408130582464;10404.557732499998;0;0
1538179200000;09/29/2018;988.4278625790153;501703.51700000005;0;0;28.905006020059375;10535.878482499998;0;0
1538265600000;09/30/2018;988.4278625790153;501703.51700000005;0;0;29.0126311867784;10560.819097499998;0;0
1538352000000;10/01/2018;988.4278625790153;501703.51700000005;0;0;29.174182580296918;10598.425264999998;0;0
1538438400000;10/02/2018;988.4278625790153;501703.51700000005;0;0;29.332191266751394;10634.947979999997;0;0
1538524800000;10/03/2018;988.4278625790153;501703.51700000005;0;0;29.83289609824153;10748.004567499996;0;0
1538611200000;10/04/2018;988.4278625790153;501703.51700000005;0;0;29.874180671792015;10757.106749999997;0;0
1538697600000;10/05/2018;988.4278625790153;501703.51700000005;0;0;30.628759808047803;10924.771162499997;0;0
1538784000000;10/06/2018;988.4278625790153;501703.51700000005;0;0;30.917613136317478;10990.640127499997;0;0
1538870400000;10/07/2018;988.4278625790153;501703.51700000005;0;0;32.911608225100274;11439.426272499997;0;0
1538956800000;10/08/2018;988.4278625790153;501703.51700000005;0;0;33.25256502008899;11516.366232499997;0;0
1539043200000;10/09/2018;988.4278625790153;501703.51700000005;0;0;33.36274712430526;11541.655559999997;0;0
1539129600000;10/10/2018;988.4278625790153;501703.51700000005;0;0;33.48354629220167;11569.194072499997;0;0
1539216000000;10/11/2018;988.4278625790153;501703.51700000005;0;0;33.67151997671171;11611.612557499997;0;0
1539302400000;10/12/2018;988.4278625790153;501703.51700000005;0;0;33.82258395309991;11640.616979999997;0;0
1539388800000;10/13/2018;988.4278625790153;501703.51700000005;0;0;34.05364373411292;11686.151352499997;0;0
1539475200000;10/14/2018;988.4278625790153;501703.51700000005;0;0;34.739150946875974;11823.974899999997;0;0
1539561600000;10/15/2018;988.4278625790153;501703.51700000005;0;0;34.928710995045755;11861.189174999998;0;0
1539648000000;10/16/2018;988.4278625790153;501703.51700000005;0;0;35.21192162700949;11921.287277499998;0;0
1539734400000;10/17/2018;988.4278625790153;501703.51700000005;0;0;35.5078948381206;11984.165134999997;0;0
1539820800000;10/18/2018;988.4278625790153;501703.51700000005;0;0;37.78875629741844;12465.615464999997;0;0
1539907200000;10/19/2018;988.4278625790153;501703.51700000005;0;0;38.4518316779988;12601.090419999997;0;0
1539993600000;10/20/2018;988.4278625790153;501703.51700000005;0;0;38.51832859318977;12614.654252499997;0;0
1540080000000;10/21/2018;988.4278625790153;501703.51700000005;0;0;38.81804490129162;12676.660179999997;0;0
1540166400000;10/22/2018;988.4278625790153;501703.51700000005;0;0;38.90124031340916;12693.824229999997;0.03800000000000002;7.847000000000001
1540252800000;10/23/2018;988.4278625790153;501703.51700000005;0;0;39.152118224456196;12745.263679999996;0.5800000000000004;118.95699999999937
1540339200000;10/24/2018;988.4278625790153;501703.51700000005;0;0;39.25502080344925;12766.264459999997;0.7400000000000005;151.5969999999994
1540425600000;10/25/2018;988.4278625790153;501703.51700000005;0;0;40.63194639893536;13046.499429999996;0.8480000000000006;173.57499999999942
1540512000000;10/26/2018;988.4278625790153;501703.51700000005;0;0;40.735293891025194;13067.412107499997;0.9760000000000008;199.49499999999944
1540598400000;10/27/2018;988.4278625790153;501703.51700000005;0;0;40.928759048770516;13106.760004999998;1.268000000000001;258.9169999999992
1540684800000;10/28/2018;988.4278625790153;501703.51700000005;0;0;41.51023332738006;13224.908049999998;1.5760000000000012;321.44099999999906
1540771200000;10/29/2018;988.4278625790153;501703.51700000005;0;0;41.706124561029455;13265.011432499998;1.8620000000000014;379.927999999999
1540857600000;10/30/2018;988.4278625790153;501703.51700000005;0;0;42.20965149025145;13363.577602499998;2.0520000000000014;417.167999999999
1540944000000;10/31/2018;988.4278625790153;501703.51700000005;0;0;42.45860435300414;13412.732974999997;2.2580000000000013;457.85299999999904
1541030400000;11/01/2018;988.4278625790153;501703.51700000005;0;0;42.699021825081175;13460.489204999998;2.4300000000000015;491.994999999999
1541116800000;11/02/2018;988.4278625790153;501703.51700000005;0;0;42.934278133738886;13507.333894999998;2.6120000000000014;528.212999999999
1541203200000;11/03/2018;988.4278625790153;501703.51700000005;0;0;43.049100833464934;13530.560612499998;2.9540000000000015;597.4679999999992
1541289600000;11/04/2018;988.4278625790153;501703.51700000005;0;0;43.325988120195404;13585.975724999998;3.426000000000002;691.8679999999995
1541376000000;11/05/2018;988.4278625790153;501703.51700000005;0;0;43.58646200996972;13639.845452499998;3.722000000000002;753.1399999999996
1541462400000;11/06/2018;988.4278625790153;501703.51700000005;0;0;43.84868746159972;13694.679249999997;3.944000000000002;799.5379999999996
1541548800000;11/07/2018;988.4278625790153;501703.51700000005;0;0;44.24858851052616;13782.321772499998;4.6060000000000025;944.5159999999996
1541635200000;11/08/2018;988.4278625790153;501703.51700000005;0;0;44.98132213657852;13942.801984999998;5.096000000000003;1051.826
1541721600000;11/09/2018;988.4278625790153;501703.51700000005;0;0;45.273718674650596;14005.201632499999;5.408000000000003;1118.438
1541808000000;11/10/2018;988.4278625790153;501703.51700000005;0;0;45.47644139918246;14047.9336825;5.816000000000003;1204.5259999999998
1541894400000;11/11/2018;988.4278625790153;501703.51700000005;0;0;45.695232551732616;14094.528769999999;6.032000000000004;1250.5339999999999
1541980800000;11/12/2018;988.4278625790153;501703.51700000005;0;0;45.85490567991244;14128.4551175;6.324000000000003;1312.5839999999996
1542067200000;11/13/2018;988.4278625790153;501703.51700000005;0;0;45.95717847599501;14150.101825;6.572000000000004;1365.0359999999996
1542153600000;11/14/2018;988.4278625790153;501703.51700000005;0;0;46.606118464582146;14285.459225;6.932000000000004;1440.0959999999998
1542240000000;11/15/2018;988.4278625790153;501703.51700000005;0;0;46.90951772106154;14341.2915175;7.146000000000004;1479.4719999999998
1542326400000;11/16/2018;988.4278625790153;501703.51700000005;0;0;47.071955776092125;14370.9279575;7.654000000000004;1572.1819999999996
1542412800000;11/17/2018;988.4278625790153;501703.51700000005;0;0;47.18937224152828;14391.5958775;8.156000000000004;1660.5339999999997
1542499200000;11/18/2018;988.4278625790153;501703.51700000005;0;0;47.94459620840564;14524.2641325;8.426000000000004;1707.9189999999996
1542585600000;11/19/2018;988.4278625790153;501703.51700000005;0;0;48.32421585542671;14591.7334775;8.924000000000005;1796.3139999999996
1542672000000;11/20/2018;988.4278625790153;501703.51700000005;0;0;49.12638287877134;14712.37249;9.368000000000006;1863.1359999999997
1542758400000;11/21/2018;988.4278625790153;501703.51700000005;0;0;50.682364096350575;14916.947727499999;9.854000000000006;1927.0449999999996
1542844800000;11/22/2018;988.4278625790153;501703.51700000005;0;0;50.9705205706319;14956.475107499999;10.222000000000007;1977.4609999999998
1542931200000;11/23/2018;988.4278625790153;501703.51700000005;0;0;51.31948575707094;15000.468047499999;10.616000000000007;2027.105
1543017600000;11/24/2018;988.4278625790153;501703.51700000005;0;0;51.5898075133105;15034.028767499998;11.108000000000008;2088.113
1543104000000;11/25/2018;988.4278625790153;501703.51700000005;0;0;53.91753057127201;15300.059429999998;11.566000000000008;2140.5539999999996
1543190400000;11/26/2018;988.4278625790153;501703.51700000005;0;0;54.19209133976673;15332.327182499997;11.950000000000008;2185.6739999999995
1543276800000;11/27/2018;988.4278625790153;501703.51700000005;0;0;54.38460644526172;15353.394347499998;12.224000000000009;2215.6769999999997
1543363200000;11/28/2018;988.4278625790153;501703.51700000005;0;0;54.631893411375;15380.703444999997;12.57800000000001;2254.7939999999994
1543449600000;11/29/2018;988.4278625790153;501703.51700000005;0;0;54.926043999239425;15416.721004999998;13.14400000000001;2324.128999999999
1543536000000;11/30/2018;988.4278625790153;501703.51700000005;0;0;55.18645593469017;15447.372769999998;13.802000000000012;2401.443999999999
1543622400000;12/01/2018;988.4278625790153;501703.51700000005;0;0;55.32190713950306;15462.733204999999;14.172000000000013;2443.438999999999
1543708800000;12/02/2018;988.4278625790153;501703.51700000005;0;0;55.48493232592598;15481.9865975;14.542000000000014;2487.098999999999
1543795200000;12/03/2018;988.4278625790153;501703.51700000005;0;0;55.628415722622066;15498.622627499999;14.830000000000014;2520.5069999999987
1543881600000;12/04/2018;988.4278625790153;501703.51700000005;0;0;55.756161894198065;15512.5055925;15.136000000000015;2553.7079999999987
1543968000000;12/05/2018;988.4278625790153;501703.51700000005;0;0;56.10079004413193;15550.3637;15.408000000000015;2583.627999999999
1544054400000;12/06/2018;988.4278625790153;501703.51700000005;0;0;56.44633482260691;15585.78592;15.732000000000015;2616.837999999999
1544140800000;12/07/2018;988.4278625790153;501703.51700000005;0;0;56.64763348522265;15604.124415;15.974000000000016;2638.8599999999988
1544227200000;12/08/2018;988.4278625790153;501703.51700000005;0;0;56.85875928243627;15623.752275;16.546000000000017;2692.0559999999987
1544313600000;12/09/2018;988.4278625790153;501703.51700000005;0;0;57.2879311834862;15662.6688025;16.996000000000016;2732.7809999999986
1544400000000;12/10/2018;988.4278625790153;501703.51700000005;0;0;57.48927484259514;15681.500680000001;17.340000000000018;2764.944999999999
1544486400000;12/11/2018;988.4278625790153;501703.51700000005;0;0;57.836505190603155;15712.700567500002;17.96000000000002;2820.7449999999985
1544572800000;12/12/2018;988.4278625790153;501703.51700000005;0;0;57.98124132495747;15725.415845000001;18.45800000000002;2864.5689999999986
1544659200000;12/13/2018;988.4278625790153;501703.51700000005;0;0;58.300630044562716;15753.961862500002;18.56800000000002;2874.4139999999984
