Date Raw;Date Parsed;Sales Count;Volume;Volume USD;Cummulative Volume;Cummulative Volume USD
1568764800000;09/18/2019;5;0.13400074594907407;28.034;3799.2228263510206;751095.5020000001
1568851200000;09/19/2019;24;0.6680358834876544;140.45000000000002;3799.8908622345084;751235.952
1568937600000;09/20/2019;23;0.5562628969256054;123.344;3800.447125131434;751359.2960000001
1569024000000;09/21/2019;48;1.1862542581229714;258.56300000000005;3801.633379389557;751617.859
1569110400000;09/22/2019;18;0.24821947608024691;53.453999999999986;3801.881598865637;751671.3130000001
1569196800000;09/23/2019;139;2.915010330026457;616.8450000000003;3804.796609195663;752288.158
1569283200000;09/24/2019;15;3.334151045292824;670.1759999999998;3808.130760240956;752958.334
1569369600000;09/25/2019;9;0.1523;25.688000000000002;3808.2830602409563;752984.022
1569456000000;09/26/2019;23;1.6155899570105816;275.1170000000001;3809.898650197967;753259.139
1569542400000;09/27/2019;11;0.2363561419371104;39.286;3810.135006339904;753298.4249999999
1569628800000;09/28/2019;18;0.2850475784832452;49.573;3810.420053918387;753347.9979999999
1569715200000;09/29/2019;7;0.1731225250771605;30.137;3810.5931764434645;753378.1349999999
1569801600000;09/30/2019;19;1.025251400462963;173.97400000000005;3811.6184278439273;753552.1089999999
1569888000000;10/01/2019;16;0.2248192777777778;40.415000000000006;3811.843247121705;753592.524
1569974400000;10/02/2019;31;0.9039000000000003;163.27000000000007;3812.747147121705;753755.794
1570060800000;10/03/2019;37;0.6644102121913583;119.98099999999998;3813.4115573338963;753875.775
1570147200000;10/04/2019;27;0.3586922087191358;63.437;3813.7702495426156;753939.212
1570233600000;10/05/2019;41;0.8658097980324074;152.266;3814.636059340648;754091.478
1570320000000;10/06/2019;125;2.1700045044312177;382.52600000000007;3816.8060638450793;754474.004
1570406400000;10/07/2019;45;1.8430578152557313;314.14399999999995;3818.649121660335;754788.1479999999
1570492800000;10/08/2019;289;4.080587639562664;735.0849999999989;3822.7297092998974;755523.2329999999
1570579200000;10/09/2019;67;1.3907832974537038;251.44599999999983;3824.120492597351;755774.6789999999
1570665600000;10/10/2019;26;2.2919279120910487;443.11800000000005;3826.412420509442;756217.7969999999
1570752000000;10/11/2019;47;0.45338287969852303;86.60500000000002;3826.8658033891406;756304.4019999999
1570838400000;10/12/2019;39;0.6521140300925928;117.73899999999999;3827.517917419233;756422.1409999998
1570924800000;10/13/2019;20;0.3503539112654321;63.048;3827.8682713304984;756485.1889999998
1571011200000;10/14/2019;30;0.8251822226851853;149.59300000000002;3828.6934535531836;756634.7819999998
1571097600000;10/15/2019;50;0.6726917740451392;125.52800000000006;3829.366145327229;756760.3099999998
1571184000000;10/16/2019;44;0.804763009799245;145.45399999999995;3830.1709083370283;756905.7639999999
